ID,gender,ugpa,lsat,grad,fulltime,fam_inc,law_school_tier,race,pass_bar,bar_passed_attempt,birth_year
9959,male,2.6,37,yes,yes,4,3,white,yes,first attempt,1968
10098,female,2.6,44,yes,yes,4,6,asian,yes,first attempt,1964
10171,female,2.6,34.5,yes,yes,4,3,white,yes,first attempt,1963
10203,male,2.6,36,yes,no,3,5,white,yes,second attempt,1962
10266,male,2.6,36,yes,yes,NA,3,white,yes,first attempt,1965
10295,female,2.6,37,yes,yes,2,3,other,yes,first attempt,1963
10307,female,2.6,46,yes,yes,3,5,white,yes,first attempt,1958
10379,male,2.6,38,yes,yes,3,3,white,yes,second attempt,1965
10485,male,2.6,27,yes,yes,4,3,white,yes,first attempt,1969
10497,male,2.6,35,yes,yes,3,3,white,yes,first attempt,1967
10554,female,2.6,21,yes,yes,3,1,black,no,no pass,1956
10555,female,2.6,39,yes,yes,4,3,white,yes,first attempt,1948
10582,female,2.6,28.5,yes,yes,3,3,black,yes,first attempt,1960
10704,male,2.6,28.5,yes,yes,2,5,hisp,no,no pass,1967
10711,male,2.6,36,yes,yes,3,2,white,yes,first attempt,1961
10744,male,2.6,39,yes,yes,4,4,white,yes,first attempt,1961
10873,male,2.6,41,yes,yes,3,3,other,yes,first attempt,1968
10916,female,2.6,40,yes,yes,4,3,white,yes,second attempt,1967
10921,male,2.6,37,yes,yes,3,4,white,yes,first attempt,1969
11018,male,2.6,41,yes,yes,3,4,white,yes,first attempt,1965
11030,female,2.6,34,yes,yes,4,2,white,yes,first attempt,1963
11076,female,2.6,36,yes,yes,5,5,white,yes,first attempt,1969
11143,male,2.6,42,yes,yes,4,3,white,yes,first attempt,1961
11161,male,2.6,43,yes,yes,3,3,white,yes,first attempt,1965
11192,male,2.6,32,yes,yes,4,1,black,yes,first attempt,1965
11275,female,2.6,39,yes,yes,2,3,white,no,no pass,1966
11277,male,2.6,32,yes,yes,5,3,white,yes,first attempt,1944
11304,male,2.6,36,yes,yes,4,5,hisp,yes,first attempt,1967
11385,male,2.6,36,yes,yes,4,4,white,yes,first attempt,1964
11408,male,2.6,33.5,yes,no,4,3,white,yes,second attempt,1966
11424,male,2.6,45,yes,yes,2,3,white,yes,first attempt,1954
11527,female,2.6,38.5,yes,yes,3,3,white,yes,first attempt,1966
11530,male,2.6,42,yes,yes,3,6,white,yes,first attempt,1949
11581,male,2.6,35,yes,yes,1,3,white,yes,first attempt,1967
11602,female,2.6,36,yes,yes,3,3,white,yes,first attempt,1966
11683,female,2.6,23,yes,yes,NA,1,black,yes,first attempt,1963
11780,male,2.6,25,yes,yes,4,4,black,yes,first attempt,1963
11813,male,2.6,45,yes,yes,4,5,white,yes,first attempt,1966
11819,male,2.6,40,yes,yes,2,3,white,yes,first attempt,1963
11854,male,2.6,43,yes,yes,4,5,white,yes,first attempt,1966
11892,male,2.6,36,yes,no,4,5,white,yes,first attempt,1963
11922,male,2.6,29,yes,yes,3,3,black,yes,first attempt,1969
11938,male,2.6,24,yes,yes,NA,3,white,yes,first attempt,1965
11958,male,2.6,40,yes,yes,3,4,white,yes,first attempt,1953
11959,female,2.6,26,yes,yes,3,4,black,yes,first attempt,1969
12032,male,2.6,32,yes,yes,2,2,white,yes,first attempt,1966
12041,male,2.6,33,yes,yes,3,2,white,yes,first attempt,1962
12086,male,2.6,39,yes,yes,4,3,white,yes,first attempt,1966
12302,female,2.6,37,yes,yes,4,3,white,yes,first attempt,1969
12489,male,2.6,29,yes,yes,4,4,black,yes,first attempt,1969
12497,male,2.6,42,yes,no,4,1,white,yes,first attempt,1957
12520,male,2.6,40,yes,yes,2,5,white,yes,first attempt,1950
12530,male,2.6,32,yes,yes,4,3,white,yes,first attempt,1966
12562,male,2.6,43,yes,yes,2,6,other,yes,first attempt,1966
12632,male,2.6,32,yes,yes,4,1,black,yes,first attempt,1968
12646,male,2.6,29,yes,yes,3,3,black,yes,first attempt,1968
12658,male,2.6,41,yes,yes,4,4,white,yes,first attempt,1961
12731,male,2.6,35.5,yes,yes,4,2,white,yes,first attempt,1964
12917,female,2.6,34,yes,no,1,5,white,yes,first attempt,1953
12954,female,2.6,41,yes,yes,3,3,black,yes,first attempt,1957
12974,female,2.6,33,yes,yes,4,3,white,yes,first attempt,1948
12998,male,2.6,45,yes,yes,3,3,white,yes,first attempt,1966
13012,male,2.6,30,yes,yes,5,3,white,yes,first attempt,1968
13099,female,2.6,31,yes,yes,2,3,white,yes,first attempt,1946
13111,male,2.6,28.5,yes,yes,4,2,white,yes,first attempt,1967
13176,male,2.6,41,yes,yes,5,3,white,yes,first attempt,1969
13183,male,2.6,37,yes,yes,4,4,white,yes,second attempt,1959
13195,male,2.6,38,yes,yes,4,3,asian,yes,first attempt,1968
13202,male,2.6,35,yes,yes,4,3,asian,yes,first attempt,1964
13251,female,2.6,32,yes,no,3,3,white,yes,first attempt,1965
13259,male,2.6,24,yes,yes,3,3,white,yes,first attempt,1964
13261,male,2.6,37,yes,yes,4,3,white,yes,first attempt,1968
13278,female,2.6,30.3,yes,yes,5,3,white,yes,first attempt,1968
13304,male,2.6,41,yes,yes,3,4,white,yes,first attempt,1961
13330,male,2.6,41,yes,yes,5,3,white,yes,first attempt,1967
13353,male,2.6,42,yes,yes,3,5,white,yes,first attempt,1962
13362,male,2.6,40,yes,yes,2,3,white,yes,first attempt,1957
13368,female,2.6,38,yes,yes,2,5,hisp,yes,first attempt,1969
13422,male,2.6,43,yes,yes,4,4,white,yes,first attempt,1963
13483,male,2.6,37.5,yes,no,3,3,white,yes,first attempt,1962
13556,male,2.6,40,yes,yes,3,3,white,no,no pass,1968
13606,male,2.6,43,yes,yes,3,3,white,yes,first attempt,1968
13616,male,2.6,33,yes,yes,2,2,white,yes,first attempt,1967
13624,male,2.6,26,yes,yes,4,3,white,yes,first attempt,1967
13755,male,2.6,42,yes,yes,4,3,white,yes,first attempt,1965
13802,male,2.6,33,yes,no,3,5,white,yes,first attempt,1968
13813,female,2.6,35,yes,yes,3,4,black,yes,first attempt,1970
13918,male,2.6,34,yes,yes,4,3,white,yes,first attempt,1965
13941,male,2.6,33,yes,yes,3,3,white,yes,first attempt,1964
14104,male,2.6,38,yes,yes,4,3,white,yes,first attempt,1968
14189,male,2.6,37,yes,yes,5,3,other,yes,first attempt,1968
14194,male,2.6,42,yes,yes,4,4,white,yes,first attempt,1967
14225,female,2.6,34.5,yes,no,3,3,white,yes,first attempt,1951
14313,female,2.6,39,yes,yes,4,2,white,yes,first attempt,1968
14317,male,2.6,33,yes,yes,4,3,white,yes,second attempt,1966
14332,female,2.6,40,yes,yes,3,3,white,yes,first attempt,1969
14388,female,2.6,38,yes,yes,2,3,white,yes,first attempt,1963
14429,female,2.6,36,yes,yes,4,3,white,no,no pass,1968
14518,male,2.6,34,yes,yes,1,3,white,yes,first attempt,1967
14534,male,2.6,30,yes,yes,2,2,white,yes,first attempt,1949
14549,male,2.6,32,yes,yes,4,3,white,yes,first attempt,1966
14566,female,2.6,37,yes,yes,2,3,white,yes,first attempt,1963
14590,female,2.6,31,yes,yes,4,4,black,yes,first attempt,1969
14664,male,2.6,19.5,yes,yes,2,3,black,yes,second attempt,1967
14669,male,2.6,38,yes,yes,5,3,white,yes,first attempt,1969
14712,female,2.6,29,yes,yes,4,4,black,yes,second attempt,1969
14743,male,2.6,43,yes,yes,5,4,white,yes,first attempt,1960
14746,male,2.6,41,yes,yes,3,4,white,yes,first attempt,1968
14769,male,2.6,34,yes,yes,4,3,white,yes,first attempt,1968
14786,male,2.6,34,yes,yes,4,3,white,yes,first attempt,1968
14806,male,2.6,41,yes,yes,3,3,white,yes,first attempt,1968
14862,male,2.6,44,yes,yes,4,4,white,yes,first attempt,1963
14879,male,2.6,41,yes,yes,4,4,white,yes,first attempt,1961
14896,male,2.6,42,yes,yes,2,3,white,yes,first attempt,1965
15021,male,2.6,39,yes,yes,2,4,white,yes,second attempt,1967
15149,male,2.6,36,yes,no,4,3,white,yes,first attempt,1962
15150,male,2.6,30,yes,no,4,3,white,no,no pass,1963
15168,male,2.6,42,yes,no,3,5,white,no,no pass,1965
15178,male,2.6,39,yes,yes,5,3,white,yes,first attempt,1965
15183,male,2.6,40,yes,yes,4,3,white,yes,first attempt,1968
15193,male,2.6,41,yes,yes,4,3,white,yes,first attempt,1966
15251,male,2.6,39,yes,yes,4,5,asian,yes,first attempt,1968
15277,male,2.6,31,yes,yes,3,2,white,yes,first attempt,1967
15323,male,2.6,35.5,yes,yes,3,3,white,yes,first attempt,1966
15351,male,2.6,29,yes,yes,2,4,black,yes,first attempt,1968
15362,female,2.6,36,yes,yes,4,3,white,yes,first attempt,1963
15377,female,2.6,26,yes,yes,4,1,black,yes,first attempt,1967
15414,male,2.6,37,yes,yes,4,2,white,yes,first attempt,1966
15461,male,2.6,36,yes,yes,4,3,white,yes,first attempt,1968
15567,male,2.6,31,yes,yes,3,2,hisp,yes,first attempt,1963
15629,female,2.6,30.5,yes,yes,4,4,white,yes,first attempt,1968
15640,male,2.6,38,yes,yes,3,3,white,yes,first attempt,1962
15687,male,2.6,45,yes,no,4,5,white,yes,first attempt,1960
15703,male,2.6,39,yes,yes,3,3,white,yes,first attempt,1968
15709,male,2.6,42,yes,yes,4,3,NA,no,no pass,1966
15805,male,2.6,39,yes,yes,5,3,asian,yes,first attempt,1968
15860,male,2.6,38,yes,yes,4,3,hisp,yes,first attempt,1961
15878,male,2.6,26,yes,yes,2,3,hisp,yes,first attempt,1968
15897,male,2.6,35.5,yes,yes,4,3,white,yes,first attempt,1965
15972,female,2.6,32,yes,yes,3,4,asian,yes,second attempt,1968
15980,female,2.6,31.5,yes,yes,3,4,asian,yes,first attempt,1968
16014,male,2.6,35,yes,yes,4,3,white,yes,first attempt,1967
16034,female,2.6,26,yes,yes,4,1,hisp,yes,first attempt,1965
16041,male,2.6,43,yes,yes,3,5,white,yes,first attempt,1966
16068,male,2.6,29,yes,yes,4,2,white,yes,first attempt,1968
16132,female,2.6,44,yes,no,4,3,white,yes,first attempt,1965
16177,female,2.6,40,yes,yes,4,3,white,yes,first attempt,1968
16183,male,2.6,40,yes,yes,4,2,white,yes,first attempt,1956
16230,male,2.6,37,yes,yes,3,3,white,yes,first attempt,1966
16354,male,2.6,38,yes,yes,3,4,white,yes,first attempt,1956
16390,male,2.6,31,yes,yes,4,3,white,yes,first attempt,1967
16422,female,2.6,42,yes,yes,3,5,white,yes,first attempt,1963
16514,female,2.6,35,yes,yes,4,3,white,yes,first attempt,1964
16528,male,2.6,44,yes,yes,5,4,white,yes,first attempt,1968
16596,male,2.6,40,yes,yes,4,4,white,yes,first attempt,1965
16635,female,2.6,26,yes,yes,1,1,black,yes,first attempt,1959
16667,female,2.6,32,yes,no,4,NA,white,yes,first attempt,1945
16699,male,2.6,37,yes,yes,4,3,white,yes,second attempt,1967
16739,female,2.6,28,yes,yes,2,4,black,yes,first attempt,1961
16790,female,2.6,40,yes,yes,2,3,white,yes,first attempt,1960
16855,female,2.6,39,yes,yes,3,4,white,yes,first attempt,1957
16882,male,2.6,28.5,yes,no,NA,2,white,yes,first attempt,1967
16923,female,2.6,35,yes,yes,2,6,asian,yes,first attempt,1969
17063,female,2.6,32,yes,yes,4,3,white,yes,second attempt,1940
17082,male,2.6,36,yes,yes,3,4,white,yes,first attempt,1964
17179,male,2.6,37,yes,yes,2,3,white,yes,first attempt,1962
17242,male,2.6,42,yes,yes,4,4,white,yes,first attempt,1967
17287,male,2.6,29,yes,no,3,5,hisp,no,no pass,1965
17298,male,2.6,33,yes,yes,3,2,white,yes,first attempt,1945
17379,male,2.6,41,yes,yes,4,4,white,yes,first attempt,1967
17382,female,2.6,39,yes,yes,4,4,white,yes,first attempt,1956
17391,female,2.6,24,yes,yes,3,4,black,yes,second attempt,1969
17407,male,2.6,33.5,yes,yes,4,2,white,yes,first attempt,1966
17413,female,2.6,33,yes,yes,3,3,black,yes,first attempt,1968
17432,male,2.6,28,yes,yes,3,2,white,yes,second attempt,1966
17440,male,2.6,41,yes,yes,1,3,white,yes,first attempt,1963
17444,male,2.6,31,yes,yes,4,3,asian,yes,first attempt,1968
17454,female,2.6,30,yes,yes,1,5,black,yes,first attempt,1965
17467,male,2.6,34,no,yes,3,3,asian,no,no pass,1965
17470,male,2.6,34,yes,no,2,4,white,no,no pass,1952
17493,male,2.6,45,yes,yes,4,1,white,yes,first attempt,1948
17557,female,2.6,33,yes,yes,4,3,black,yes,first attempt,1968
17673,male,2.6,30,yes,yes,4,1,white,yes,second attempt,1959
17700,female,2.6,39,yes,yes,3,3,white,yes,first attempt,1964
17731,female,2.6,42,yes,yes,4,4,white,yes,first attempt,1968
17820,female,2.6,30,yes,yes,4,2,white,yes,first attempt,1966
17865,male,2.6,37,yes,yes,4,3,white,yes,second attempt,1968
17890,male,2.6,31,yes,yes,3,5,black,yes,first attempt,1968
17996,male,2.6,32.5,yes,no,4,3,white,yes,first attempt,1963
18013,male,2.6,26,yes,yes,3,1,black,no,no pass,1962
18034,male,2.6,30,yes,yes,5,4,white,yes,first attempt,1967
18046,male,2.6,30,yes,yes,3,4,black,yes,first attempt,1967
18052,female,2.6,36,yes,yes,4,3,asian,yes,first attempt,1966
18056,male,2.6,32,yes,yes,4,3,white,yes,first attempt,1967
18083,female,2.6,22.5,yes,yes,3,3,black,yes,first attempt,1962
18121,male,2.6,35,yes,yes,4,3,white,yes,first attempt,1967
18153,male,2.6,33,yes,yes,3,3,white,yes,first attempt,1946
18307,male,2.6,39,yes,yes,4,3,white,yes,first attempt,1968
18362,female,2.6,36,yes,yes,2,3,other,yes,first attempt,1961
18410,female,2.6,29,yes,yes,4,2,other,yes,first attempt,1951
18435,female,2.6,45,yes,yes,4,4,white,yes,first attempt,1967
18440,male,2.6,40,yes,yes,4,3,white,yes,first attempt,1947
18475,male,2.6,34,yes,yes,4,2,white,yes,first attempt,1969
18481,male,2.6,43,yes,yes,4,3,white,yes,first attempt,1963
18484,male,2.6,35,yes,yes,3,2,white,yes,first attempt,1961
18549,male,2.6,34,yes,yes,2,2,white,yes,first attempt,1961
18584,male,2.6,43,yes,yes,4,5,other,yes,first attempt,1967
18616,male,2.6,39,yes,yes,3,5,white,yes,first attempt,1968
18643,female,2.6,27,yes,no,4,3,black,no,no pass,1966
18647,female,2.6,34,yes,yes,3,3,white,yes,first attempt,1969
18666,female,2.6,38,yes,yes,2,3,white,yes,first attempt,1964
18796,male,2.6,45,yes,yes,4,4,white,yes,first attempt,1964
18851,male,2.6,43.5,yes,yes,2,3,white,no,no pass,1967
18860,male,2.6,33,yes,yes,3,4,white,yes,first attempt,1967
18880,male,2.6,43,yes,yes,4,3,white,yes,first attempt,1963
18886,female,2.6,41,yes,yes,2,3,white,yes,first attempt,1969
18960,female,2.6,37,yes,yes,4,5,white,yes,first attempt,1957
19003,male,2.6,29,yes,yes,4,2,white,yes,first attempt,1964
19047,male,2.6,22,yes,yes,1,3,hisp,no,no pass,1967
19084,female,2.6,36.5,yes,yes,4,3,white,yes,first attempt,1967
19089,male,2.6,38,yes,yes,3,4,white,yes,first attempt,1960
19173,male,2.6,38,yes,yes,4,3,white,yes,first attempt,1967
19214,female,2.6,40,yes,yes,4,3,white,yes,first attempt,1960
19226,male,2.6,32,yes,yes,3,2,white,yes,first attempt,1968
19354,female,2.6,31.5,yes,yes,3,6,black,yes,first attempt,1968
19401,female,2.6,31,yes,yes,4,1,black,yes,first attempt,1950
19407,female,2.6,41,yes,yes,3,3,white,yes,first attempt,1966
19409,male,2.6,30.5,yes,yes,4,2,white,yes,first attempt,1968
19483,male,2.6,30,yes,yes,3,4,black,no,no pass,1967
19496,male,2.6,40,yes,yes,3,4,white,yes,first attempt,1965
19530,male,2.6,33,yes,yes,5,2,white,yes,first attempt,1969
19557,female,2.6,29,yes,no,4,NA,white,yes,second attempt,1966
19581,female,2.6,35,yes,yes,5,2,white,yes,first attempt,1969
19618,male,2.6,32,yes,yes,3,2,white,yes,first attempt,1958
19685,male,2.6,31,yes,yes,5,4,black,yes,first attempt,1968
19700,male,2.6,34,yes,yes,4,3,white,yes,first attempt,1966
19787,male,2.6,38,yes,yes,NA,3,white,yes,first attempt,1967
19796,male,2.6,25,yes,yes,2,1,hisp,yes,second attempt,1966
19862,female,2.6,39,yes,yes,5,5,white,yes,first attempt,1967
19891,male,2.6,40,yes,yes,5,4,white,yes,first attempt,1967
19905,male,2.6,31,yes,yes,NA,3,asian,yes,first attempt,1968
19942,male,2.6,33,yes,yes,5,3,white,yes,first attempt,1963
19952,male,2.6,27,yes,yes,3,1,white,yes,first attempt,1962
19961,male,2.6,26,yes,yes,2,2,white,yes,first attempt,1962
19993,male,2.6,37,yes,yes,4,3,white,yes,first attempt,1964
20019,male,2.6,35,yes,yes,4,2,white,yes,first attempt,1967
20084,male,2.6,26.5,yes,yes,3,3,white,yes,first attempt,1965
20092,male,2.6,37,yes,yes,4,3,other,yes,first attempt,1969
20213,male,2.6,36,yes,yes,3,5,other,yes,first attempt,1969
20252,female,2.6,21,yes,yes,1,1,black,no,no pass,1965
20292,male,2.6,40,yes,yes,2,4,hisp,yes,first attempt,1956
20304,male,2.6,33,yes,no,4,4,white,yes,first attempt,1967
20364,female,2.6,24,yes,yes,4,4,white,no,no pass,1965
20466,male,2.6,45,yes,yes,4,3,white,no,no pass,1966
20485,male,2.6,37,yes,yes,3,3,white,yes,first attempt,1966
20537,male,2.6,33,yes,yes,4,2,white,yes,second attempt,1969
20560,male,2.6,41,yes,yes,4,5,white,yes,first attempt,1969
20573,female,2.6,25,yes,yes,5,2,white,no,no pass,1967
20686,male,2.6,36,yes,yes,3,3,white,yes,first attempt,1968
20803,male,2.6,25,yes,yes,3,1,black,yes,first attempt,1968
20806,male,2.6,38,yes,yes,3,3,white,yes,second attempt,1965
20903,male,2.6,37,yes,yes,4,4,white,yes,first attempt,1969
20929,male,2.6,46,yes,yes,3,3,white,yes,first attempt,1965
20962,male,2.6,34.5,yes,yes,4,4,hisp,yes,first attempt,1967
21006,male,2.6,30.5,yes,yes,4,4,asian,yes,second attempt,1968
21103,female,2.6,31,yes,no,5,3,white,yes,first attempt,1967
21123,female,2.6,27,yes,yes,3,3,black,yes,first attempt,1969
21163,male,2.6,32,yes,yes,3,3,white,yes,first attempt,1952
21211,male,2.6,41,yes,no,3,5,hisp,yes,first attempt,1965
21239,male,2.6,33.5,yes,yes,4,3,asian,yes,first attempt,1967
21243,male,2.6,40,yes,yes,5,3,white,yes,first attempt,1965
21282,female,2.6,27,yes,yes,5,3,white,yes,first attempt,1969
21360,male,2.6,26.5,yes,no,3,2,white,yes,first attempt,1967
21406,female,2.6,37,yes,yes,2,2,white,yes,second attempt,1952
21558,female,2.6,34,yes,yes,2,5,black,yes,first attempt,1967
21581,female,2.6,46,yes,yes,4,5,white,yes,first attempt,1962
21632,female,2.6,30,yes,yes,3,4,black,yes,first attempt,1969
21692,male,2.6,37,yes,yes,4,5,white,yes,first attempt,1968
21754,male,2.6,36,yes,yes,4,4,white,yes,first attempt,1968
21773,female,2.6,33,yes,yes,3,4,white,yes,first attempt,1967
21787,male,2.6,38,yes,yes,3,3,white,yes,first attempt,1969
21868,male,2.6,37,yes,yes,4,3,white,yes,first attempt,1966
22005,male,2.6,34,yes,yes,NA,3,asian,yes,first attempt,1964
22045,female,2.6,29.5,yes,yes,4,3,white,yes,first attempt,1966
22050,male,2.6,32.5,yes,yes,3,3,other,yes,first attempt,1967
22107,female,2.6,37,yes,yes,2,4,white,yes,first attempt,1949
22123,female,2.6,20,yes,yes,3,1,black,no,no pass,1950
22128,female,2.6,31,yes,yes,3,3,other,yes,second attempt,1965
22218,male,2.6,35,yes,yes,4,3,white,yes,first attempt,1967
22222,male,2.6,38,yes,yes,2,4,hisp,yes,first attempt,1969
22234,male,2.6,41,yes,yes,3,5,hisp,yes,first attempt,1960
22260,male,2.6,37,yes,no,3,4,white,yes,first attempt,1952
22287,male,2.6,44,yes,yes,3,4,white,yes,first attempt,1959
22296,male,2.6,25,yes,yes,NA,4,black,yes,second attempt,1968
22330,female,2.6,36,yes,yes,4,3,white,yes,first attempt,1969
22376,male,2.6,32,yes,yes,5,4,hisp,no,no pass,1970
22418,male,2.6,27,yes,yes,3,1,asian,yes,first attempt,1965
22446,female,2.6,34.5,yes,yes,4,3,white,yes,first attempt,1968
22473,male,2.6,41,yes,yes,4,3,white,yes,first attempt,1969
22512,male,2.6,36,yes,no,3,3,white,yes,first attempt,1964
22550,male,2.6,31,yes,no,3,5,black,no,no pass,1957
22581,female,2.6,41,yes,yes,4,3,white,yes,first attempt,1965
22622,male,2.6,44,yes,yes,3,2,white,yes,second attempt,1963
22665,female,2.6,34,yes,yes,2,3,hisp,yes,first attempt,1958
22736,female,2.6,38,yes,yes,3,3,white,yes,first attempt,1956
22757,female,2.6,32,yes,yes,3,4,black,yes,first attempt,1964
22795,male,2.6,32,yes,yes,3,3,white,yes,second attempt,1960
22828,male,2.6,35,yes,yes,3,3,white,yes,first attempt,1965
22833,male,2.6,31,yes,yes,3,4,other,yes,first attempt,1963
22980,male,2.6,35,yes,yes,3,2,white,yes,first attempt,1968
23031,male,2.6,40,yes,yes,5,4,white,yes,first attempt,1967
23052,female,2.6,32,yes,yes,4,6,black,yes,second attempt,1968
23056,male,2.6,34,yes,no,4,3,white,yes,first attempt,1966
23077,male,2.6,35,yes,yes,4,2,white,yes,second attempt,1962
23166,male,2.6,40,yes,yes,3,3,white,yes,first attempt,1968
23191,male,2.6,38,yes,no,4,5,white,yes,first attempt,1958
23199,female,2.6,26,yes,yes,3,3,black,yes,second attempt,1969
23203,male,2.6,36,yes,yes,4,3,white,yes,first attempt,1967
23246,male,2.6,29,yes,yes,2,1,black,yes,first attempt,1969
23262,male,2.6,28,yes,yes,3,4,black,yes,second attempt,1968
23268,female,2.6,42,yes,yes,2,5,asian,yes,first attempt,1965
23269,male,2.6,28,yes,yes,3,2,white,yes,first attempt,1956
23297,female,2.6,37,yes,yes,4,3,white,yes,first attempt,1966
23358,female,2.6,24.5,yes,yes,3,3,black,yes,first attempt,1967
23380,male,2.6,35,yes,yes,3,3,asian,yes,first attempt,1967
23416,female,2.6,30,yes,yes,3,5,black,no,no pass,1968
23501,male,2.6,25,yes,no,5,NA,white,yes,first attempt,1968
23514,male,2.6,43,yes,yes,1,5,white,yes,first attempt,1968
23538,female,2.6,26,yes,no,3,2,white,yes,first attempt,1966
23546,male,2.6,37,yes,yes,4,5,white,yes,first attempt,1969
23569,female,2.6,31,yes,yes,4,3,white,yes,first attempt,1964
23668,female,2.6,29,yes,yes,1,4,hisp,no,no pass,1954
23683,female,2.6,29,yes,yes,3,1,black,yes,first attempt,1966
23709,male,2.6,44,yes,no,5,5,asian,yes,second attempt,1962
23768,female,2.6,24,yes,yes,3,1,black,no,no pass,1969
23818,male,2.6,37,yes,yes,4,3,white,yes,second attempt,1969
23821,male,2.6,39,yes,yes,4,3,white,yes,first attempt,1966
23824,male,2.6,40,yes,yes,3,3,white,yes,first attempt,1968
23839,female,2.6,37,yes,yes,4,4,hisp,yes,second attempt,1968
23843,male,2.6,36,yes,yes,3,2,white,yes,first attempt,1967
23856,female,2.6,25,yes,yes,3,3,black,no,no pass,NA
23861,male,2.6,43,yes,yes,3,4,white,yes,first attempt,1965
23877,male,2.6,34,yes,no,4,3,white,yes,first attempt,1960
23895,male,2.6,34,yes,yes,3,3,white,yes,first attempt,1968
23932,female,2.6,40,yes,yes,2,3,hisp,yes,first attempt,1964
24104,male,2.6,31.5,yes,yes,3,2,white,yes,first attempt,1960
24140,female,2.6,32.5,yes,yes,3,1,black,yes,first attempt,1966
24149,male,2.6,42,yes,yes,4,5,white,yes,first attempt,1959
24151,male,2.6,36,yes,yes,4,3,white,yes,first attempt,1967
24169,female,2.6,31,yes,yes,4,4,black,yes,first attempt,1959
24202,female,2.6,32,yes,no,4,NA,white,yes,first attempt,1960
24260,male,2.6,36,yes,yes,3,1,black,yes,first attempt,1969
